ID,Date,ReferenceNumber,Ref4,OneDrivePath,GoogleDriveURL
46519,2020-08-08,MM Hoofddorp,IMG_20200808_122917.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200808_122917.jpg,https://drive.google.com/file/d/1NQb1nwKPd_s5w1_1SpQeRdElVx975hu8/view?usp=drivesdk
46520,2020-08-08,MM Hoofddorp,IMG_20200808_122917.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200808_122917.jpg,https://drive.google.com/file/d/1NQb1nwKPd_s5w1_1SpQeRdElVx975hu8/view?usp=drivesdk
46565,2020-08-20,Action,IMG_20200820_105035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200820_105035.jpg,https://drive.google.com/file/d/1VIIERMQ-n3M7vbI8O2WejKpIBXx32wd8/view?usp=drivesdk
46566,2020-08-20,Action,IMG_20200820_105035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200820_105035.jpg,https://drive.google.com/file/d/1VIIERMQ-n3M7vbI8O2WejKpIBXx32wd8/view?usp=drivesdk
46567,2020-08-22,Action,IMG_20200822_164734.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200822_164734.jpg,https://drive.google.com/file/d/1hwDT3F4dzmd_tWyCba4Wz_NHX49sQvJi/view?usp=drivesdk
46568,2020-08-22,Action,IMG_20200822_164734.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200822_164734.jpg,https://drive.google.com/file/d/1hwDT3F4dzmd_tWyCba4Wz_NHX49sQvJi/view?usp=drivesdk
46618,2020-08-30,Action,IMG_20200830_134106.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200830_134106.jpg,https://drive.google.com/file/d/1mTJXxoAxe_BvKOh7dxY9bXJ55MGm6i1W/view?usp=drivesdk
46619,2020-08-30,Action,IMG_20200830_134106.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200830_134106.jpg,https://drive.google.com/file/d/1mTJXxoAxe_BvKOh7dxY9bXJ55MGm6i1W/view?usp=drivesdk
46680,2020-09-06,Action,IMG_20200906_132605.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200906_132605.jpg,https://drive.google.com/file/d/13O0fNpV-WFzZn_tJo1SemMI0fTQwgP-b/view?usp=drivesdk
46681,2020-09-06,Action,IMG_20200906_132605.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200906_132605.jpg,https://drive.google.com/file/d/13O0fNpV-WFzZn_tJo1SemMI0fTQwgP-b/view?usp=drivesdk
46682,2020-09-09,Barbosa do Brasil,Barbarosa 20200909_162015.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Barbosa do Brasil\Barbarosa 20200909_162015.jpg,https://drive.google.com/file/d/1bROatqSA1C9wqJTj9FNf_RsG5-nwF0U2/view?usp=drivesdk
46683,2020-09-09,Barbosa do Brasil,Barbarosa 20200909_162015.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Barbosa do Brasil\Barbarosa 20200909_162015.jpg,https://drive.google.com/file/d/1bROatqSA1C9wqJTj9FNf_RsG5-nwF0U2/view?usp=drivesdk
46684,2020-09-09,The Twinning Company,20200909_162047.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\The Twinning Company\20200909_162047.jpg,https://drive.google.com/file/d/19VZHBqBWZBzyy_f02Je79FImrDTJHCK9/view?usp=drivesdk
46685,2020-09-09,The Twinning Company,20200909_162047.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\The Twinning Company\20200909_162047.jpg,https://drive.google.com/file/d/19VZHBqBWZBzyy_f02Je79FImrDTJHCK9/view?usp=drivesdk
46688,2020-09-09,Gone Arty,Gone Arty 20200909_162057.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gone Arty\Gone Arty 20200909_162057.jpg,https://drive.google.com/file/d/1xNVjS1mouEQ4rSdGrFi_SEwDz_zTBKNy/view?usp=drivesdk
46689,2020-09-09,Gone Arty,Gone Arty 20200909_162057.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gone Arty\Gone Arty 20200909_162057.jpg,https://drive.google.com/file/d/1xNVjS1mouEQ4rSdGrFi_SEwDz_zTBKNy/view?usp=drivesdk
47058,2020-09-09,Gone Arty,Gone Arty 20200909_162057.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Gone Arty\Gone Arty 20200909_162057.jpg,https://drive.google.com/file/d/1xNVjS1mouEQ4rSdGrFi_SEwDz_zTBKNy/view?usp=drivesdk
46690,2020-09-09,Fairplaza,FairPlaza_20200911_103557.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Fairplaza\FairPlaza_20200911_103557.jpg,https://drive.google.com/file/d/1zyCvWKwC4VKBmpGxsGYAwxZj64wB8Shd/view?usp=drivesdk
46691,2020-09-09,Fairplaza,FairPlaza_20200911_103557.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Fairplaza\FairPlaza_20200911_103557.jpg,https://drive.google.com/file/d/1zyCvWKwC4VKBmpGxsGYAwxZj64wB8Shd/view?usp=drivesdk
46748,2020-09-25,MM Hoofddorp,IMG_20200925_144807.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200925_144807.jpg,https://drive.google.com/file/d/1MAm4LkBTGBvt29UDfJ4CWu0uv76mbu4S/view?usp=drivesdk
46749,2020-09-25,MM Hoofddorp,IMG_20200925_144807.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\MM Hoofddorp\IMG_20200925_144807.jpg,https://drive.google.com/file/d/1MAm4LkBTGBvt29UDfJ4CWu0uv76mbu4S/view?usp=drivesdk
46750,2020-09-29,Action,IMG_20200929_103448.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200929_103448.jpg,https://drive.google.com/file/d/1SGOEfJ1FeX8LW1mI2LAmhlxDnRWao4-9/view?usp=drivesdk
46751,2020-09-29,Action,IMG_20200929_103448.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20200929_103448.jpg,https://drive.google.com/file/d/1SGOEfJ1FeX8LW1mI2LAmhlxDnRWao4-9/view?usp=drivesdk
46884,2020-10-06,Action,IMG_20201006_154700.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201006_154700.jpg,https://drive.google.com/file/d/1HsHZJuMfBN4Xq53_u-FB9i68PB09YMQe/view?usp=drivesdk
46885,2020-10-06,Action,IMG_20201006_154700.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201006_154700.jpg,https://drive.google.com/file/d/1HsHZJuMfBN4Xq53_u-FB9i68PB09YMQe/view?usp=drivesdk
46958,2020-10-12,Budget Sanitair,Budget Sanitair 220201012.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Budget Sanitair\Budget Sanitair 220201012.png,https://drive.google.com/file/d/1Dh7F2hOnOg-EEPDYUwU0KC4p3MBN8kee/view?usp=drivesdk
46959,2020-10-12,Budget Sanitair,Budget Sanitair 220201012.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Budget Sanitair\Budget Sanitair 220201012.png,https://drive.google.com/file/d/1Dh7F2hOnOg-EEPDYUwU0KC4p3MBN8kee/view?usp=drivesdk
47031,2020-10-24,Action,IMG_20201024_143132.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201024_143132.jpg,https://drive.google.com/file/d/1K7ODv-o_MO9Ug0m2emD65zNPOVPSsjJU/view?usp=drivesdk
47032,2020-10-24,Action,IMG_20201024_143132.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201024_143132.jpg,https://drive.google.com/file/d/1K7ODv-o_MO9Ug0m2emD65zNPOVPSsjJU/view?usp=drivesdk
47113,2020-11-13,Action,IMG_20201113_142328.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201113_142328.jpg,https://drive.google.com/file/d/1pRtq1f7xyzH8hDfZ1eciXUYB8ZYeV5Fg/view?usp=drivesdk
47114,2020-11-13,Action,IMG_20201113_142328.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201113_142328.jpg,https://drive.google.com/file/d/1pRtq1f7xyzH8hDfZ1eciXUYB8ZYeV5Fg/view?usp=drivesdk
47270,2020-12-10,Action,IMG_20201210_162452.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201210_162452.jpg,https://drive.google.com/file/d/1nBdZcC-s8oxRMoYHdZwAln5hFGMTH71u/view?usp=drivesdk
47271,2020-12-10,Action,IMG_20201210_162452.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2020\Action\IMG_20201210_162452.jpg,https://drive.google.com/file/d/1nBdZcC-s8oxRMoYHdZwAln5hFGMTH71u/view?usp=drivesdk
48557,2021-06-08,Afstandsbediening,Afstandsbediening 2024-07-22 234358.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Afstandsbediening\Afstandsbediening 2024-07-22 234358.png,https://drive.google.com/file/d/1M8uRALBFUlrhiXQOoawcIlD7r_rHioU1/view?usp=drivesdk
48558,2021-06-08,Afstandsbediening,Afstandsbediening 2024-07-22 234358.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Afstandsbediening\Afstandsbediening 2024-07-22 234358.png,https://drive.google.com/file/d/1M8uRALBFUlrhiXQOoawcIlD7r_rHioU1/view?usp=drivesdk
48621,2021-07-15,Action,IMG_20210715_130724.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\IMG_20210715_130724.jpg,https://drive.google.com/file/d/1n9heFvLoHIqTAKc7f2xWOdSLEEABo02o/view?usp=drivesdk
48622,2021-07-15,Action,IMG_20210715_130724.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\IMG_20210715_130724.jpg,https://drive.google.com/file/d/1n9heFvLoHIqTAKc7f2xWOdSLEEABo02o/view?usp=drivesdk
48623,2021-07-21,Action,IMG_20210721_153035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\IMG_20210721_153035.jpg,https://drive.google.com/file/d/1rWly3qy6kPK9TG6mc9hUn-GQObUqCR9T/view?usp=drivesdk
48624,2021-07-21,Action,IMG_20210721_153035.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\IMG_20210721_153035.jpg,https://drive.google.com/file/d/1rWly3qy6kPK9TG6mc9hUn-GQObUqCR9T/view?usp=drivesdk
48717,2021-07-31,Leen installatiebedrijf,IMG_20210731_121225.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Leen installatiebedrijf\IMG_20210731_121225.jpg,https://drive.google.com/file/d/18s1z7M21ze3-RzIBRjN9m6SVcPG81t_q/view?usp=drivesdk
48718,2021-07-31,Leen installatiebedrijf,IMG_20210731_121225.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Leen installatiebedrijf\IMG_20210731_121225.jpg,https://drive.google.com/file/d/18s1z7M21ze3-RzIBRjN9m6SVcPG81t_q/view?usp=drivesdk
48828,2021-08-09,bol.com,SignProducts20210809.JPG,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\bol.com\SignProducts20210809.JPG,https://drive.google.com/file/d/1-EoG--DKn_45krvuGIb0vheioTUjrCTf/view?usp=drivesdk
48829,2021-08-09,bol.com,SignProducts20210809.JPG,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\bol.com\SignProducts20210809.JPG,https://drive.google.com/file/d/1-EoG--DKn_45krvuGIb0vheioTUjrCTf/view?usp=drivesdk
48836,2021-09-01,Albert Heijn,20210901_154358.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Albert Heijn\20210901_154358.jpg,https://drive.google.com/file/d/1wfSeIfbJtSfKKC0bDJ8rdv-zhLoawJPZ/view?usp=drivesdk
48837,2021-09-01,Albert Heijn,20210901_154358.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Albert Heijn\20210901_154358.jpg,https://drive.google.com/file/d/1wfSeIfbJtSfKKC0bDJ8rdv-zhLoawJPZ/view?usp=drivesdk
48838,2021-09-01,Action,20210901_152232.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\20210901_152232.jpg,https://drive.google.com/file/d/11IBxYPAKyHz61LPQY3lf4R7yd3mABga-/view?usp=drivesdk
48839,2021-09-01,Action,20210901_152232.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\20210901_152232.jpg,https://drive.google.com/file/d/11IBxYPAKyHz61LPQY3lf4R7yd3mABga-/view?usp=drivesdk
49128,2021-09-05,Mundomi,Mundomi_20211012_142756.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Mundomi\Mundomi_20211012_142756.jpg,https://drive.google.com/file/d/1aZ-zGxcH6Z9pLNQkjIiTXC7Q6bCjBhcI/view?usp=drivesdk
49129,2021-09-05,Mundomi,Mundomi_20211012_142756.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Mundomi\Mundomi_20211012_142756.jpg,https://drive.google.com/file/d/1aZ-zGxcH6Z9pLNQkjIiTXC7Q6bCjBhcI/view?usp=drivesdk
49464,2021-12-04,SchoenService,1638636091622.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\SchoenService\1638636091622.jpg,https://drive.google.com/file/d/1GzvthXxFYm9X_ZKson4sqTM_FfTrRJuW/view?usp=drivesdk
49465,2021-12-04,SchoenService,1638636091622.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\SchoenService\1638636091622.jpg,https://drive.google.com/file/d/1GzvthXxFYm9X_ZKson4sqTM_FfTrRJuW/view?usp=drivesdk
49483,2021-12-02,Action,1638445002498.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\1638445002498.jpg,https://drive.google.com/file/d/1mZt0axWw2tWVJZbuQRuE-_DCtIaPUO1J/view?usp=drivesdk
49484,2021-12-02,Action,1638445002498.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Action\1638445002498.jpg,https://drive.google.com/file/d/1mZt0axWw2tWVJZbuQRuE-_DCtIaPUO1J/view?usp=drivesdk
49503,2021-12-11,De Zeeuw,55-MG-HN-2021.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\De Zeeuw\55-MG-HN-2021.jpg,https://drive.google.com/file/d/1YIpuausNNF9bLHtbP3SE8KDp2RUIgDTO/view?usp=drivesdk
49512,2021-12-09,Global Garden,Global Garden 20211209_125517.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Global Garden\Global Garden 20211209_125517.jpg,https://drive.google.com/file/d/1DAXa4TTx2sPo1e2fUaNhQAC41MvjKIU9/view?usp=drivesdk
49513,2021-12-09,Global Garden,Global Garden 20211209_125517.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2021\Global Garden\Global Garden 20211209_125517.jpg,https://drive.google.com/file/d/1DAXa4TTx2sPo1e2fUaNhQAC41MvjKIU9/view?usp=drivesdk
50120,2022-02-25,Action,Action 2022-02-05.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\Action 2022-02-05.jpg,https://drive.google.com/file/d/1pn0zMwWp5lE2LTdWwmsd_ZN-HUVZaxdI/view?usp=drivesdk
50121,2022-02-25,Action,Action 2022-02-05.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\Action 2022-02-05.jpg,https://drive.google.com/file/d/1pn0zMwWp5lE2LTdWwmsd_ZN-HUVZaxdI/view?usp=drivesdk
50585,2022-05-10,Action,20220510_103830.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\20220510_103830.jpg,https://drive.google.com/file/d/1i_eJ0yQ4wXbJgyhZEypC5PdOKExmLV_K/view?usp=drivesdk
50586,2022-05-10,Action,20220510_103830.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\20220510_103830.jpg,https://drive.google.com/file/d/1i_eJ0yQ4wXbJgyhZEypC5PdOKExmLV_K/view?usp=drivesdk
51124,2022-07-01,Action,IMG_20220701_174537.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\IMG_20220701_174537.jpg,https://drive.google.com/file/d/1LcxPwj7sJzX75MD5hsx7dqBPmcY_Ge4h/view?usp=drivesdk
51125,2022-07-01,Action,IMG_20220701_174537.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\IMG_20220701_174537.jpg,https://drive.google.com/file/d/1LcxPwj7sJzX75MD5hsx7dqBPmcY_Ge4h/view?usp=drivesdk
51143,2022-07-12,Action,1657623869869.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\1657623869869.jpg,https://drive.google.com/file/d/19dbM9VgJfvyPCMmYgPWtA_B1d7JOkfhn/view?usp=drivesdk
51144,2022-07-12,Action,1657623869869.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\1657623869869.jpg,https://drive.google.com/file/d/19dbM9VgJfvyPCMmYgPWtA_B1d7JOkfhn/view?usp=drivesdk
51249,2022-08-02,WestCoast Motors,1659457105143.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\WestCoast Motors\1659457105143.jpg,https://drive.google.com/file/d/16b5uv63AkdQKTAQGHthfSB6Ls498gJLm/view?usp=drivesdk
51250,2022-08-02,WestCoast Motors,1659457105143.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\WestCoast Motors\1659457105143.jpg,https://drive.google.com/file/d/16b5uv63AkdQKTAQGHthfSB6Ls498gJLm/view?usp=drivesdk
51263,2022-07-29,vdValk,vdValk 1659088495672.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\vdValk\vdValk 1659088495672.jpg,https://drive.google.com/file/d/1BJmyu3a5faDIDSVpqVyh6v65UwRl2z49/view?usp=drivesdk
51264,2022-07-29,vdValk,vdValk 1659088495672.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\vdValk\vdValk 1659088495672.jpg,https://drive.google.com/file/d/1BJmyu3a5faDIDSVpqVyh6v65UwRl2z49/view?usp=drivesdk
51505,2022-08-18,Blokker,20220818_191100.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Blokker\20220818_191100.jpg,https://drive.google.com/file/d/1H98D-7HKNV3En2TMGW99AfkAqQ8_bofW/view?usp=drivesdk
51506,2022-08-18,Blokker,20220818_191100.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Blokker\20220818_191100.jpg,https://drive.google.com/file/d/1H98D-7HKNV3En2TMGW99AfkAqQ8_bofW/view?usp=drivesdk
51783,2022-09-23,Action,1663934662123.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\1663934662123.jpg,https://drive.google.com/file/d/14trYOtiJT4r-DwepfKhhzBcFPKuX3cux/view?usp=drivesdk
51784,2022-09-23,Action,1663934662123.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\1663934662123.jpg,https://drive.google.com/file/d/14trYOtiJT4r-DwepfKhhzBcFPKuX3cux/view?usp=drivesdk
51991,2022-10-26,Action,20221026_163221.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\20221026_163221.jpg,https://drive.google.com/file/d/1g3F4pDlfCwVWxQxzyCe2UNE7VfrhICRO/view?usp=drivesdk
51992,2022-10-26,Action,20221026_163221.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2022\Action\20221026_163221.jpg,https://drive.google.com/file/d/1g3F4pDlfCwVWxQxzyCe2UNE7VfrhICRO/view?usp=drivesdk
52813,2023-02-23,Action,20230223_111741.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230223_111741.jpg,https://drive.google.com/file/d/1sJKP3jQyS71KnzIEeXmWpUsheIJpKc7u/view?usp=drivesdk
52814,2023-02-23,Action,20230223_111741.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230223_111741.jpg,https://drive.google.com/file/d/1sJKP3jQyS71KnzIEeXmWpUsheIJpKc7u/view?usp=drivesdk
53601,2023-05-23,Action,20230523_152344.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230523_152344.jpg,https://drive.google.com/file/d/12DL106wz-uWz5obUKNMDdjuGE_03NROy/view?usp=drivesdk
53602,2023-05-23,Action,20230523_152344.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230523_152344.jpg,https://drive.google.com/file/d/12DL106wz-uWz5obUKNMDdjuGE_03NROy/view?usp=drivesdk
53752,2023-05-30,bol.com,20230601_143728.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\bol.com\20230601_143728.jpg,https://drive.google.com/file/d/1PpU9PfGWV8FrICV5Xz7Q9NXq3njPv74x/view?usp=drivesdk
53753,2023-05-30,bol.com,20230601_143728.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\bol.com\20230601_143728.jpg,https://drive.google.com/file/d/1PpU9PfGWV8FrICV5Xz7Q9NXq3njPv74x/view?usp=drivesdk
54083,2023-06-01,Sikkens,20230601_143728.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\bol.com\20230601_143728.jpg,https://drive.google.com/file/d/1cxYi60becDGR243xv-qfbSsMYJV50rR3/view?usp=drivesdk
54084,2023-06-01,Sikkens,20230601_143728.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\bol.com\20230601_143728.jpg,https://drive.google.com/file/d/1cxYi60becDGR243xv-qfbSsMYJV50rR3/view?usp=drivesdk
54540,2023-09-05,Action,20230905_113531.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230905_113531.jpg,https://drive.google.com/file/d/1yfmsBdyaZgLr2dRPgXq7yXsmELfUw-gO/view?usp=drivesdk
54541,2023-09-05,Action,20230905_113531.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20230905_113531.jpg,https://drive.google.com/file/d/1yfmsBdyaZgLr2dRPgXq7yXsmELfUw-gO/view?usp=drivesdk
55232,2023-12-06,Action,20231206_161013.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20231206_161013.jpg,https://drive.google.com/file/d/14hO5cSnTi6DJGYxKuHXb2X0d5RxUa3mC/view?usp=drivesdk
55233,2023-12-06,Action,20231206_161013.jpg,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Action\20231206_161013.jpg,https://drive.google.com/file/d/14hO5cSnTi6DJGYxKuHXb2X0d5RxUa3mC/view?usp=drivesdk
55245,2023-11-22,Briters,Briters 20231122.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Briters\Briters 20231122.png,https://drive.google.com/file/d/1m7wtESZ2yIZw5hYfxAy6qsBNMownyjr2/view?usp=drivesdk
55246,2023-11-22,Briters,Briters 20231122.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Briters\Briters 20231122.png,https://drive.google.com/file/d/1m7wtESZ2yIZw5hYfxAy6qsBNMownyjr2/view?usp=drivesdk
55253,2023-12-27,Jaarbeurs,Jaarbeurs 20231227.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Jaarbeurs\Jaarbeurs 20231227.png,https://drive.google.com/file/d/1517Ht2lN9phw58ovjP87jLoIGboYxF_z/view?usp=drivesdk
55254,2023-12-27,Jaarbeurs,Jaarbeurs 20231227.png,C:\Users\peter\OneDrive\Admin\reports\GoodwinSolutions2023\Jaarbeurs\Jaarbeurs 20231227.png,https://drive.google.com/file/d/1517Ht2lN9phw58ovjP87jLoIGboYxF_z/view?usp=drivesdk
